"fip","zip"
"34001","08319"
"34001","08326"
"34001","08330"
"34001","08340"
"34001","08341"
"34001","08342"
"34001","08346"
"34001","08350"
"34001","08401"
"34001","08402"
"34001","08403"
"34001","08404"
"34001","08405"
"34001","08406"
"34003","07010"
"34003","07020"
"34003","07022"
"34003","07024"
"34003","07026"
"34003","07031"
"34003","07057"
"34003","07070"
"34003","07071"
"34003","07072"
"34003","07073"
"34003","07074"
"34003","07075"
"34003","07401"
"34003","07407"
"34003","07410"
"34003","07417"
"34003","07423"
"34003","07430"
"34003","07432"
"34003","07436"
"34003","07446"
"34003","07450"
"34003","07451"
"34003","07452"
"34003","07458"
"34003","07463"
"34003","07481"
"34003","07495"
"34003","07601"
"34003","07602"
"34003","07603"
"34003","07604"
"34003","07605"
"34003","07606"
"34003","07607"
"34003","07608"
"34003","07620"
"34003","07621"
"34003","07624"
"34003","07626"
"34003","07627"
"34003","07628"
"34003","07630"
"34003","07631"
"34003","07632"
"34003","07640"
"34003","07641"
"34003","07642"
"34003","07643"
"34003","07644"
"34003","07645"
"34003","07646"
"34003","07647"
"34003","07648"
"34003","07649"
"34003","07650"
"34003","07652"
"34003","07653"
"34003","07656"
"34003","07657"
"34003","07660"
"34003","07661"
"34003","07662"
"34003","07663"
"34003","07666"
"34003","07670"
"34003","07675"
"34003","07676"
"34003","07677"
"34003","07699"
"34005","08010"
"34005","08011"
"34005","08015"
"34005","08016"
"34005","08019"
"34005","08022"
"34005","08036"
"34005","08041"
"34005","08042"
"34005","08046"
"34005","08048"
"34005","08052"
"34005","08053"
"34005","08054"
"34005","08055"
"34005","08057"
"34005","08060"
"34005","08064"
"34005","08065"
"34005","08068"
"34005","08073"
"34005","08075"
"34005","08076"
"34005","08077"
"34005","08088"
"34005","08224"
"34005","08505"
"34005","08511"
"34005","08515"
"34005","08518"
"34005","08554"
"34005","08562"
"34005","08640"
"34005","08641"
"34007","08002"
"34007","08003"
"34007","08004"
"34007","08007"
"34007","08009"
"34007","08012"
"34007","08018"
"34007","08021"
"34007","08026"
"34007","08029"
"34007","08030"
"34007","08031"
"34007","08033"
"34007","08034"
"34007","08035"
"34007","08043"
"34007","08045"
"34007","08049"
"34007","08059"
"34007","08078"
"34007","08081"
"34007","08083"
"34007","08084"
"34007","08089"
"34007","08091"
"34007","08095"
"34007","08099"
"34007","08101"
"34007","08102"
"34007","08103"
"34007","08104"
"34007","08105"
"34007","08106"
"34007","08107"
"34007","08108"
"34007","08109"
"34007","08110"
"34009","08202"
"34009","08204"
"34009","08210"
"34009","08212"
"34009","08214"
"34009","08218"
"34009","08219"
"34009","08223"
"34009","08226"
"34009","08230"
"34009","08242"
"34009","08243"
"34009","08245"
"34009","08246"
"34009","08247"
"34009","08248"
"34009","08250"
"34009","08251"
"34009","08252"
"34009","08260"
"34009","08270"
"34011","08302"
"34011","08311"
"34011","08313"
"34011","08314"
"34011","08315"
"34011","08316"
"34011","08320"
"34011","08321"
"34011","08323"
"34011","08324"
"34011","08327"
"34011","08329"
"34011","08332"
"34011","08345"
"34011","08348"
"34011","08349"
"34011","08352"
"34011","08353"
"34011","08360"
"34011","08361"
"34011","08362"
"34013","07003"
"34013","07004"
"34013","07006"
"34013","07007"
"34013","07009"
"34013","07017"
"34013","07018"
"34013","07019"
"34013","07021"
"34013","07028"
"34013","07039"
"34013","07040"
"34013","07041"
"34013","07042"
"34013","07043"
"34013","07044"
"34013","07050"
"34013","07051"
"34013","07052"
"34013","07068"
"34013","07078"
"34013","07079"
"34013","07101"
"34013","07102"
"34013","07103"
"34013","07104"
"34013","07105"
"34013","07106"
"34013","07107"
"34013","07108"
"34013","07109"
"34013","07110"
"34013","07111"
"34013","07112"
"34013","07114"
"34013","07175"
"34013","07184"
"34013","07188"
"34013","07189"
"34013","07191"
"34013","07192"
"34013","07193"
"34013","07195"
"34013","07198"
"34013","07199"
"34015","08014"
"34015","08020"
"34015","08025"
"34015","08027"
"34015","08028"
"34015","08032"
"34015","08039"
"34015","08051"
"34015","08056"
"34015","08061"
"34015","08062"
"34015","08063"
"34015","08066"
"34015","08071"
"34015","08074"
"34015","08080"
"34015","08085"
"34015","08086"
"34015","08090"
"34015","08093"
"34015","08094"
"34015","08096"
"34015","08097"
"34015","08312"
"34015","08322"
"34015","08328"
"34015","08343"
"34015","08344"
"34017","07002"
"34017","07029"
"34017","07030"
"34017","07032"
"34017","07047"
"34017","07086"
"34017","07087"
"34017","07093"
"34017","07094"
"34017","07096"
"34017","07097"
"34017","07099"
"34017","07302"
"34017","07303"
"34017","07304"
"34017","07305"
"34017","07306"
"34017","07307"
"34017","07308"
"34017","07310"
"34017","07311"
"34017","07395"
"34017","07399"
"34019","07830"
"34019","07979"
"34019","08530"
"34019","08551"
"34019","08556"
"34019","08557"
"34019","08559"
"34019","08801"
"34019","08803"
"34019","08804"
"34019","08809"
"34019","08822"
"34019","08825"
"34019","08826"
"34019","08827"
"34019","08829"
"34019","08833"
"34019","08834"
"34019","08848"
"34019","08858"
"34019","08867"
"34019","08868"
"34019","08870"
"34019","08885"
"34019","08887"
"34019","08888"
"34019","08889"
"34021","08520"
"34021","08525"
"34021","08534"
"34021","08540"
"34021","08541"
"34021","08542"
"34021","08543"
"34021","08544"
"34021","08550"
"34021","08560"
"34021","08561"
"34021","08601"
"34021","08602"
"34021","08603"
"34021","08604"
"34021","08605"
"34021","08606"
"34021","08607"
"34021","08608"
"34021","08609"
"34021","08610"
"34021","08611"
"34021","08618"
"34021","08619"
"34021","08620"
"34021","08625"
"34021","08628"
"34021","08629"
"34021","08638"
"34021","08644"
"34021","08645"
"34021","08646"
"34021","08647"
"34021","08648"
"34021","08650"
"34021","08666"
"34021","08690"
"34021","08691"
"34021","08695"
"34023","07001"
"34023","07008"
"34023","07064"
"34023","07067"
"34023","07077"
"34023","07080"
"34023","07095"
"34023","08512"
"34023","08536"
"34023","08810"
"34023","08812"
"34023","08816"
"34023","08817"
"34023","08818"
"34023","08820"
"34023","08824"
"34023","08828"
"34023","08830"
"34023","08831"
"34023","08832"
"34023","08837"
"34023","08840"
"34023","08846"
"34023","08850"
"34023","08852"
"34023","08854"
"34023","08855"
"34023","08857"
"34023","08859"
"34023","08861"
"34023","08862"
"34023","08863"
"34023","08871"
"34023","08872"
"34023","08879"
"34023","08882"
"34023","08884"
"34023","08899"
"34023","08901"
"34023","08902"
"34023","08903"
"34023","08904"
"34023","08906"
"34023","08933"
"34023","08989"
"34025","07701"
"34025","07702"
"34025","07703"
"34025","07704"
"34025","07710"
"34025","07711"
"34025","07712"
"34025","07715"
"34025","07716"
"34025","07717"
"34025","07718"
"34025","07719"
"34025","07720"
"34025","07721"
"34025","07722"
"34025","07723"
"34025","07724"
"34025","07726"
"34025","07727"
"34025","07728"
"34025","07730"
"34025","07731"
"34025","07732"
"34025","07733"
"34025","07734"
"34025","07735"
"34025","07737"
"34025","07738"
"34025","07739"
"34025","07740"
"34025","07746"
"34025","07747"
"34025","07748"
"34025","07750"
"34025","07751"
"34025","07752"
"34025","07753"
"34025","07754"
"34025","07755"
"34025","07756"
"34025","07757"
"34025","07758"
"34025","07760"
"34025","07762"
"34025","07763"
"34025","07764"
"34025","07765"
"34025","07799"
"34025","08501"
"34025","08510"
"34025","08514"
"34025","08526"
"34025","08535"
"34025","08555"
"34025","08720"
"34025","08730"
"34025","08736"
"34025","08750"
"34027","07005"
"34027","07034"
"34027","07035"
"34027","07045"
"34027","07046"
"34027","07054"
"34027","07058"
"34027","07082"
"34027","07405"
"34027","07440"
"34027","07444"
"34027","07457"
"34027","07801"
"34027","07802"
"34027","07803"
"34027","07806"
"34027","07828"
"34027","07834"
"34027","07836"
"34027","07842"
"34027","07845"
"34027","07847"
"34027","07849"
"34027","07850"
"34027","07852"
"34027","07853"
"34027","07856"
"34027","07857"
"34027","07866"
"34027","07869"
"34027","07870"
"34027","07876"
"34027","07878"
"34027","07885"
"34027","07926"
"34027","07927"
"34027","07928"
"34027","07930"
"34027","07932"
"34027","07933"
"34027","07935"
"34027","07936"
"34027","07940"
"34027","07945"
"34027","07946"
"34027","07950"
"34027","07960"
"34027","07961"
"34027","07962"
"34027","07963"
"34027","07970"
"34027","07976"
"34027","07980"
"34027","07981"
"34027","07999"
"34029","08005"
"34029","08006"
"34029","08008"
"34029","08050"
"34029","08087"
"34029","08092"
"34029","08527"
"34029","08533"
"34029","08701"
"34029","08721"
"34029","08722"
"34029","08723"
"34029","08724"
"34029","08731"
"34029","08732"
"34029","08733"
"34029","08734"
"34029","08735"
"34029","08738"
"34029","08739"
"34029","08740"
"34029","08741"
"34029","08742"
"34029","08751"
"34029","08752"
"34029","08753"
"34029","08754"
"34029","08755"
"34029","08756"
"34029","08757"
"34029","08758"
"34029","08759"
"34031","07011"
"34031","07012"
"34031","07013"
"34031","07014"
"34031","07015"
"34031","07055"
"34031","07403"
"34031","07420"
"34031","07421"
"34031","07424"
"34031","07435"
"34031","07438"
"34031","07442"
"34031","07456"
"34031","07465"
"34031","07470"
"34031","07474"
"34031","07480"
"34031","07501"
"34031","07502"
"34031","07503"
"34031","07504"
"34031","07505"
"34031","07506"
"34031","07507"
"34031","07508"
"34031","07509"
"34031","07510"
"34031","07511"
"34031","07512"
"34031","07513"
"34031","07514"
"34031","07522"
"34031","07524"
"34031","07533"
"34031","07538"
"34031","07543"
"34031","07544"
"34033","08001"
"34033","08023"
"34033","08038"
"34033","08067"
"34033","08069"
"34033","08070"
"34033","08072"
"34033","08079"
"34033","08098"
"34033","08318"
"34033","08347"
"34035","07059"
"34035","07920"
"34035","07921"
"34035","07924"
"34035","07931"
"34035","07934"
"34035","07938"
"34035","07939"
"34035","07977"
"34035","07978"
"34035","08502"
"34035","08504"
"34035","08528"
"34035","08553"
"34035","08558"
"34035","08805"
"34035","08807"
"34035","08821"
"34035","08823"
"34035","08835"
"34035","08836"
"34035","08844"
"34035","08853"
"34035","08869"
"34035","08873"
"34035","08875"
"34035","08876"
"34035","08880"
"34035","08890"
"34037","07416"
"34037","07418"
"34037","07419"
"34037","07422"
"34037","07428"
"34037","07439"
"34037","07460"
"34037","07461"
"34037","07462"
"34037","07821"
"34037","07822"
"34037","07826"
"34037","07827"
"34037","07837"
"34037","07839"
"34037","07843"
"34037","07848"
"34037","07851"
"34037","07855"
"34037","07860"
"34037","07871"
"34037","07874"
"34037","07875"
"34037","07877"
"34037","07879"
"34037","07881"
"34037","07890"
"34039","07016"
"34039","07023"
"34039","07027"
"34039","07033"
"34039","07036"
"34039","07060"
"34039","07061"
"34039","07062"
"34039","07063"
"34039","07065"
"34039","07066"
"34039","07069"
"34039","07076"
"34039","07081"
"34039","07083"
"34039","07088"
"34039","07090"
"34039","07091"
"34039","07092"
"34039","07201"
"34039","07202"
"34039","07203"
"34039","07204"
"34039","07205"
"34039","07206"
"34039","07207"
"34039","07208"
"34039","07901"
"34039","07902"
"34039","07922"
"34039","07974"
"34041","07820"
"34041","07823"
"34041","07825"
"34041","07829"
"34041","07831"
"34041","07832"
"34041","07833"
"34041","07838"
"34041","07840"
"34041","07844"
"34041","07846"
"34041","07863"
"34041","07865"
"34041","07880"
"34041","07882"
"34041","08802"
"34041","08808"
"34041","08865"
"34041","08886"
"35001","87008"
"35001","87022"
"35001","87047"
"35001","87059"
"35001","87101"
"35001","87102"
"35001","87103"
"35001","87104"
"35001","87105"
"35001","87106"
"35001","87107"
"35001","87108"
"35001","87109"
"35001","87110"
"35001","87111"
"35001","87112"
"35001","87113"
"35001","87114"
"35001","87115"
"35001","87116"
"35001","87117"
"35001","87119"
"35001","87120"
"35001","87121"
"35001","87122"
"35001","87123"
"35001","87125"
"35001","87131"
"35001","87151"
"35001","87153"
"35001","87154"
"35001","87158"
"35001","87174"
"35001","87176"
"35001","87181"
"35001","87184"
"35001","87185"
"35001","87187"
"35001","87190"
"35001","87191"
"35001","87192"
"35001","87193"
"35001","87194"
"35001","87195"
"35001","87196"
"35001","87197"
"35001","87198"
"35001","87199"
"35003","87820"
"35003","87821"
"35003","87824"
"35003","87827"
"35003","87829"
"35003","87830"
"35003","88039"
"35005","88201"
"35005","88202"
"35005","88203"
"35005","88230"
"35005","88232"
"35005","88253"
"35006","87005"
"35006","87007"
"35006","87014"
"35006","87020"
"35006","87021"
"35006","87026"
"35006","87038"
"35006","87040"
"35006","87049"
"35006","87051"
"35006","87315"
"35006","87357"
"35007","87710"
"35007","87714"
"35007","87718"
"35007","87728"
"35007","87729"
"35007","87740"
"35007","87747"
"35007","87749"
"35009","88101"
"35009","88102"
"35009","88103"
"35009","88112"
"35009","88120"
"35009","88124"
"35009","88133"
"35009","88135"
"35011","88119"
"35011","88134"
"35011","88136"
"35013","87936"
"35013","87937"
"35013","87940"
"35013","87941"
"35013","88001"
"35013","88002"
"35013","88003"
"35013","88004"
"35013","88005"
"35013","88006"
"35013","88007"
"35013","88008"
"35013","88011"
"35013","88012"
"35013","88013"
"35013","88021"
"35013","88024"
"35013","88027"
"35013","88032"
"35013","88033"
"35013","88044"
"35013","88046"
"35013","88047"
"35013","88048"
"35013","88052"
"35013","88054"
"35013","88058"
"35013","88063"
"35013","88072"
"35015","88210"
"35015","88211"
"35015","88220"
"35015","88221"
"35015","88250"
"35015","88254"
"35015","88255"
"35015","88256"
"35015","88263"
"35015","88268"
"35017","88022"
"35017","88023"
"35017","88025"
"35017","88026"
"35017","88028"
"35017","88034"
"35017","88036"
"35017","88038"
"35017","88040"
"35017","88041"
"35017","88043"
"35017","88049"
"35017","88051"
"35017","88053"
"35017","88055"
"35017","88061"
"35017","88062"
"35017","88065"
"35019","87711"
"35019","87724"
"35019","88353"
"35019","88417"
"35019","88431"
"35019","88435"
"35021","87730"
"35021","87733"
"35021","87743"
"35021","87746"
"35023","88009"
"35023","88020"
"35023","88045"
"35023","88056"
"35025","88114"
"35025","88213"
"35025","88231"
"35025","88240"
"35025","88241"
"35025","88242"
"35025","88244"
"35025","88252"
"35025","88260"
"35025","88262"
"35025","88264"
"35025","88265"
"35025","88267"
"35027","88301"
"35027","88312"
"35027","88316"
"35027","88318"
"35027","88323"
"35027","88324"
"35027","88336"
"35027","88338"
"35027","88341"
"35027","88343"
"35027","88345"
"35027","88346"
"35027","88348"
"35027","88351"
"35027","88355"
"35028","87544"
"35028","87545"
"35028","87547"
"35029","88029"
"35029","88030"
"35029","88031"
"35031","87045"
"35031","87301"
"35031","87302"
"35031","87305"
"35031","87310"
"35031","87311"
"35031","87312"
"35031","87313"
"35031","87316"
"35031","87317"
"35031","87319"
"35031","87320"
"35031","87321"
"35031","87322"
"35031","87323"
"35031","87325"
"35031","87326"
"35031","87327"
"35031","87328"
"35031","87347"
"35031","87365"
"35031","87375"
"35033","87712"
"35033","87713"
"35033","87715"
"35033","87722"
"35033","87723"
"35033","87732"
"35033","87734"
"35033","87735"
"35033","87736"
"35033","87750"
"35033","87752"
"35033","87753"
"35035","88081"
"35035","88310"
"35035","88311"
"35035","88314"
"35035","88317"
"35035","88325"
"35035","88330"
"35035","88337"
"35035","88339"
"35035","88340"
"35035","88342"
"35035","88344"
"35035","88347"
"35035","88349"
"35035","88350"
"35035","88352"
"35035","88354"
"35037","88121"
"35037","88401"
"35037","88411"
"35037","88426"
"35037","88427"
"35037","88430"
"35037","88433"
"35037","88434"
"35039","87012"
"35039","87017"
"35039","87029"
"35039","87064"
"35039","87510"
"35039","87511"
"35039","87515"
"35039","87516"
"35039","87518"
"35039","87520"
"35039","87522"
"35039","87523"
"35039","87527"
"35039","87528"
"35039","87530"
"35039","87531"
"35039","87532"
"35039","87533"
"35039","87537"
"35039","87539"
"35039","87548"
"35039","87551"
"35039","87554"
"35039","87566"
"35039","87575"
"35039","87578"
"35039","87581"
"35039","87582"
"35041","88113"
"35041","88115"
"35041","88116"
"35041","88118"
"35041","88122"
"35041","88123"
"35041","88125"
"35041","88126"
"35041","88130"
"35041","88132"
"35043","87001"
"35043","87004"
"35043","87013"
"35043","87018"
"35043","87024"
"35043","87025"
"35043","87027"
"35043","87041"
"35043","87043"
"35043","87044"
"35043","87046"
"35043","87048"
"35043","87052"
"35043","87053"
"35043","87072"
"35043","87083"
"35043","87124"
"35043","87144"
"35045","87037"
"35045","87364"
"35045","87401"
"35045","87402"
"35045","87410"
"35045","87412"
"35045","87413"
"35045","87415"
"35045","87416"
"35045","87417"
"35045","87418"
"35045","87419"
"35045","87420"
"35045","87421"
"35045","87455"
"35045","87461"
"35045","87499"
"35047","87538"
"35047","87552"
"35047","87560"
"35047","87562"
"35047","87565"
"35047","87569"
"35047","87573"
"35047","87583"
"35047","87701"
"35047","87731"
"35047","87742"
"35047","87745"
"35047","88416"
"35047","88421"
"35047","88439"
"35049","87010"
"35049","87015"
"35049","87056"
"35049","87501"
"35049","87502"
"35049","87503"
"35049","87504"
"35049","87505"
"35049","87506"
"35049","87507"
"35049","87508"
"35049","87509"
"35049","87535"
"35049","87540"
"35049","87567"
"35049","87574"
"35049","87592"
"35049","87594"
"35051","87654"
"35051","87901"
"35051","87930"
"35051","87931"
"35051","87933"
"35051","87935"
"35051","87939"
"35051","87942"
"35051","87943"
"35051","88042"
"35053","87011"
"35053","87028"
"35053","87062"
"35053","87801"
"35053","87823"
"35053","87825"
"35053","87828"
"35053","87831"
"35053","87832"
"35055","87512"
"35055","87513"
"35055","87514"
"35055","87517"
"35055","87519"
"35055","87521"
"35055","87524"
"35055","87525"
"35055","87529"
"35055","87543"
"35055","87549"
"35055","87553"
"35055","87556"
"35055","87557"
"35055","87558"
"35055","87564"
"35055","87571"
"35055","87576"
"35055","87577"
"35055","87579"
"35055","87580"
"35057","87009"
"35057","87016"
"35057","87032"
"35057","87035"
"35057","87036"
"35057","87061"
"35057","87063"
"35057","87070"
"35057","88321"
"35059","88410"
"35059","88414"
"35059","88415"
"35059","88418"
"35059","88419"
"35059","88422"
"35059","88424"
"35059","88436"
"35061","87002"
"35061","87006"
"35061","87023"
"35061","87031"
"35061","87034"
"35061","87042"
"35061","87060"
"35061","87068"
"32001","89406"
"32001","89407"
"32001","89496"
"32003","88901"
"32003","88905"
"32003","89002"
"32003","89004"
"32003","89005"
"32003","89006"
"32003","89007"
"32003","89009"
"32003","89011"
"32003","89012"
"32003","89014"
"32003","89015"
"32003","89016"
"32003","89018"
"32003","89019"
"32003","89021"
"32003","89024"
"32003","89025"
"32003","89026"
"32003","89027"
"32003","89028"
"32003","89029"
"32003","89030"
"32003","89031"
"32003","89032"
"32003","89033"
"32003","89034"
"32003","89036"
"32003","89037"
"32003","89039"
"32003","89040"
"32003","89046"
"32003","89052"
"32003","89053"
"32003","89054"
"32003","89067"
"32003","89070"
"32003","89074"
"32003","89077"
"32003","89081"
"32003","89084"
"32003","89085"
"32003","89086"
"32003","89087"
"32003","89101"
"32003","89102"
"32003","89103"
"32003","89104"
"32003","89105"
"32003","89106"
"32003","89107"
"32003","89108"
"32003","89109"
"32003","89110"
"32003","89111"
"32003","89112"
"32003","89113"
"32003","89114"
"32003","89115"
"32003","89116"
"32003","89117"
"32003","89118"
"32003","89119"
"32003","89120"
"32003","89121"
"32003","89122"
"32003","89123"
"32003","89124"
"32003","89125"
"32003","89126"
"32003","89127"
"32003","89128"
"32003","89129"
"32003","89130"
"32003","89131"
"32003","89132"
"32003","89133"
"32003","89134"
"32003","89135"
"32003","89136"
"32003","89137"
"32003","89138"
"32003","89139"
"32003","89140"
"32003","89141"
"32003","89142"
"32003","89143"
"32003","89144"
"32003","89145"
"32003","89146"
"32003","89147"
"32003","89148"
"32003","89149"
"32003","89150"
"32003","89151"
"32003","89152"
"32003","89153"
"32003","89154"
"32003","89155"
"32003","89156"
"32003","89157"
"32003","89158"
"32003","89159"
"32003","89160"
"32003","89161"
"32003","89162"
"32003","89163"
"32003","89164"
"32003","89165"
"32003","89166"
"32003","89169"
"32003","89170"
"32003","89173"
"32003","89177"
"32003","89178"
"32003","89179"
"32003","89180"
"32003","89183"
"32003","89185"
"32003","89191"
"32003","89193"
"32003","89195"
"32003","89199"
"32005","89410"
"32005","89411"
"32005","89413"
"32005","89423"
"32005","89448"
"32005","89449"
"32005","89460"
"32005","89705"
"32007","89801"
"32007","89802"
"32007","89803"
"32007","89815"
"32007","89822"
"32007","89823"
"32007","89825"
"32007","89826"
"32007","89828"
"32007","89830"
"32007","89831"
"32007","89832"
"32007","89833"
"32007","89834"
"32007","89835"
"32007","89883"
"32009","89010"
"32009","89013"
"32009","89047"
"32011","89316"
"32011","89821"
"32013","89404"
"32013","89414"
"32013","89421"
"32013","89425"
"32013","89426"
"32013","89438"
"32013","89445"
"32013","89446"
"32015","89310"
"32015","89820"
"32017","89001"
"32017","89008"
"32017","89017"
"32017","89042"
"32017","89043"
"32017","89044"
"32019","89403"
"32019","89408"
"32019","89428"
"32019","89429"
"32019","89430"
"32019","89444"
"32019","89447"
"32021","89415"
"32021","89420"
"32021","89422"
"32021","89427"
"32023","89003"
"32023","89020"
"32023","89022"
"32023","89023"
"32023","89041"
"32023","89045"
"32023","89048"
"32023","89049"
"32023","89060"
"32023","89061"
"32023","89409"
"32027","89418"
"32027","89419"
"32029","89440"
"32031","89402"
"32031","89405"
"32031","89412"
"32031","89424"
"32031","89431"
"32031","89432"
"32031","89433"
"32031","89434"
"32031","89435"
"32031","89436"
"32031","89439"
"32031","89441"
"32031","89442"
"32031","89450"
"32031","89451"
"32031","89452"
"32031","89501"
"32031","89502"
"32031","89503"
"32031","89504"
"32031","89505"
"32031","89506"
"32031","89507"
"32031","89508"
"32031","89509"
"32031","89510"
"32031","89511"
"32031","89512"
"32031","89513"
"32031","89515"
"32031","89519"
"32031","89520"
"32031","89521"
"32031","89523"
"32031","89533"
"32031","89555"
"32031","89557"
"32031","89570"
"32031","89595"
"32031","89599"
"32031","89704"
"32033","89301"
"32033","89311"
"32033","89314"
"32033","89315"
"32033","89317"
"32033","89318"
"32033","89319"
"32510","89701"
"32510","89702"
"32510","89703"
"32510","89706"
"32510","89711"
"32510","89712"
"32510","89713"
"32510","89714"
"32510","89721"
"36001","12007"
"36001","12009"
"36001","12023"
"36001","12041"
"36001","12045"
"36001","12046"
"36001","12047"
"36001","12054"
"36001","12055"
"36001","12059"
"36001","12067"
"36001","12077"
"36001","12084"
"36001","12085"
"36001","12107"
"36001","12110"
"36001","12120"
"36001","12128"
"36001","12143"
"36001","12147"
"36001","12158"
"36001","12159"
"36001","12161"
"36001","12183"
"36001","12186"
"36001","12189"
"36001","12193"
"36001","12201"
"36001","12202"
"36001","12203"
"36001","12204"
"36001","12205"
"36001","12206"
"36001","12207"
"36001","12208"
"36001","12209"
"36001","12210"
"36001","12211"
"36001","12212"
"36001","12214"
"36001","12220"
"36001","12222"
"36001","12223"
"36001","12224"
"36001","12225"
"36001","12226"
"36001","12227"
"36001","12228"
"36001","12229"
"36001","12230"
"36001","12231"
"36001","12232"
"36001","12233"
"36001","12234"
"36001","12235"
"36001","12236"
"36001","12237"
"36001","12238"
"36001","12239"
"36001","12240"
"36001","12241"
"36001","12242"
"36001","12243"
"36001","12244"
"36001","12245"
"36001","12246"
"36001","12247"
"36001","12248"
"36001","12249"
"36001","12250"
"36001","12252"
"36001","12255"
"36001","12256"
"36001","12257"
"36001","12260"
"36001","12261"
"36001","12288"
"36001","12469"
"36003","14029"
"36003","14707"
"36003","14708"
"36003","14709"
"36003","14711"
"36003","14714"
"36003","14715"
"36003","14717"
"36003","14721"
"36003","14727"
"36003","14735"
"36003","14739"
"36003","14744"
"36003","14745"
"36003","14754"
"36003","14774"
"36003","14777"
"36003","14786"
"36003","14802"
"36003","14803"
"36003","14804"
"36003","14806"
"36003","14813"
"36003","14822"
"36003","14880"
"36003","14884"
"36003","14895"
"36003","14897"
"36005","10451"
"36005","10452"
"36005","10453"
"36005","10454"
"36005","10455"
"36005","10456"
"36005","10457"
"36005","10458"
"36005","10459"
"36005","10460"
"36005","10461"
"36005","10462"
"36005","10463"
"36005","10464"
"36005","10465"
"36005","10466"
"36005","10467"
"36005","10468"
"36005","10469"
"36005","10470"
"36005","10471"
"36005","10472"
"36005","10473"
"36005","10474"
"36005","10475"
"36007","13737"
"36007","13744"
"36007","13745"
"36007","13746"
"36007","13748"
"36007","13749"
"36007","13754"
"36007","13760"
"36007","13761"
"36007","13762"
"36007","13763"
"36007","13777"
"36007","13787"
"36007","13790"
"36007","13794"
"36007","13795"
"36007","13797"
"36007","13802"
"36007","13813"
"36007","13826"
"36007","13833"
"36007","13848"
"36007","13850"
"36007","13851"
"36007","13862"
"36007","13865"
"36007","13901"
"36007","13902"
"36007","13903"
"36007","13904"
"36007","13905"
"36009","14041"
"36009","14042"
"36009","14060"
"36009","14065"
"36009","14070"
"36009","14101"
"36009","14129"
"36009","14133"
"36009","14138"
"36009","14168"
"36009","14171"
"36009","14173"
"36009","14706"
"36009","14719"
"36009","14726"
"36009","14729"
"36009","14730"
"36009","14731"
"36009","14737"
"36009","14741"
"36009","14743"
"36009","14748"
"36009","14751"
"36009","14753"
"36009","14755"
"36009","14760"
"36009","14766"
"36009","14770"
"36009","14772"
"36009","14778"
"36009","14779"
"36009","14783"
"36009","14788"
"36011","13021"
"36011","13022"
"36011","13024"
"36011","13026"
"36011","13033"
"36011","13034"
"36011","13071"
"36011","13081"
"36011","13092"
"36011","13111"
"36011","13113"
"36011","13117"
"36011","13118"
"36011","13139"
"36011","13140"
"36011","13147"
"36011","13156"
"36011","13160"
"36011","13166"
"36013","14048"
"36013","14062"
"36013","14063"
"36013","14081"
"36013","14135"
"36013","14136"
"36013","14166"
"36013","14701"
"36013","14702"
"36013","14710"
"36013","14712"
"36013","14716"
"36013","14718"
"36013","14720"
"36013","14722"
"36013","14723"
"36013","14724"
"36013","14728"
"36013","14732"
"36013","14733"
"36013","14736"
"36013","14738"
"36013","14740"
"36013","14742"
"36013","14747"
"36013","14750"
"36013","14752"
"36013","14756"
"36013","14757"
"36013","14758"
"36013","14767"
"36013","14769"
"36013","14775"
"36013","14781"
"36013","14782"
"36013","14784"
"36013","14785"
"36013","14787"
"36015","14814"
"36015","14816"
"36015","14825"
"36015","14838"
"36015","14845"
"36015","14861"
"36015","14864"
"36015","14871"
"36015","14872"
"36015","14889"
"36015","14894"
"36015","14901"
"36015","14902"
"36015","14903"
"36015","14904"
"36015","14905"
"36017","13124"
"36017","13136"
"36017","13155"
"36017","13332"
"36017","13411"
"36017","13460"
"36017","13464"
"36017","13730"
"36017","13733"
"36017","13758"
"36017","13778"
"36017","13780"
"36017","13801"
"36017","13809"
"36017","13814"
"36017","13815"
"36017","13830"
"36017","13832"
"36017","13841"
"36017","13843"
"36017","13844"
"36019","12901"
"36019","12903"
"36019","12910"
"36019","12911"
"36019","12912"
"36019","12918"
"36019","12919"
"36019","12921"
"36019","12923"
"36019","12924"
"36019","12929"
"36019","12933"
"36019","12934"
"36019","12935"
"36019","12952"
"36019","12955"
"36019","12958"
"36019","12959"
"36019","12962"
"36019","12972"
"36019","12978"
"36019","12979"
"36019","12981"
"36019","12985"
"36019","12992"
"36021","12017"
"36021","12029"
"36021","12037"
"36021","12050"
"36021","12060"
"36021","12075"
"36021","12106"
"36021","12115"
"36021","12125"
"36021","12130"
"36021","12132"
"36021","12136"
"36021","12165"
"36021","12172"
"36021","12173"
"36021","12174"
"36021","12184"
"36021","12195"
"36021","12502"
"36021","12503"
"36021","12513"
"36021","12516"
"36021","12517"
"36021","12521"
"36021","12523"
"36021","12526"
"36021","12529"
"36021","12530"
"36021","12534"
"36021","12541"
"36021","12544"
"36021","12565"
"36023","13040"
"36023","13045"
"36023","13056"
"36023","13077"
"36023","13087"
"36023","13101"
"36023","13141"
"36023","13158"
"36023","13738"
"36023","13784"
"36023","13803"
"36023","13863"
"36025","12167"
"36025","12406"
"36025","12421"
"36025","12430"
"36025","12434"
"36025","12438"
